Order Number at CW;Article Number;Order Line Number;Material;Material;Route;Route;Route Serial Number;Timestamp for Picking;Box number;Area;Station;Number of lots-white;Number of lots-Green;No. of picks;Quantity
156480;1017056402;7;1000746058;FUGA FRAME 1½M SOFT WHITE;4R;4R;47;18:37:17;200022884;25;14;0;1;1;6
156480;1017056648;8;1000746062;FUGA FRAME 3½M SOFT WHITE;4R;4R;47;18:37:17;200022884;27;14;0;1;1;1
156480;1020001994;9;1000596022;Ø83 LAMP OUTLET 5P WH;4R;4R;47;18:37:17;200022884;21;14;0;1;1;2
156480;1020008515;6;1000745914;FUGA LAMP OUTLET 5-POLE 16A, INSERT;4R;4R;47;18:37:17;200022884;25;14;0;1;1;2
156481;1017037227;1;1000394495;FRAME 50 2.5M      500D6825WH;3B;3B;8;18:33:01;200019820;25;18;0;1;1;20
156481;828100056;2;1000006453;CEE PLUG H6/400/16/5 203-TLS;3B;3B;8;18:33:01;200019820;25;18;0;1;1;6
156482;821100590;1;1000389640;WIRE CABLE CLAMP D3-6MM 261/SO;0S;0S;19;17:51:38;200069030;25;18;1;0;1;20
156483;5418521118;3;1000030603;CEE WALLOUTLET H6/230/16/3 11930;0D;0D;33;18:29:05;200001653;25;8;0;5;1;3
156483;5424575705;7;1000434730;MSUD VALVE FORM A 18MM WITH CABLE;0D;0D;33;18:29:05;200001653;28;8;0;5;1;20
156483;5424578388;10;1000434996;M12 FEMALE CONNECTOR STRAIGHT WITH CABLE;0D;0D;33;19:11:37;200008022;28;8;0;5;1;20
156483;7512451108;8;1000317842;Wall enclo. CRN INSERT WITH KEY 405;0D;0D;33;19:11:37;200008022;29;8;0;5;1;10
156483;7517803641;6;1000061588;EC TO R SWITCH HEAD 2 POSITIONS DIAM;0D;0D;33;18:29:05;200001653;28;8;0;5;1;5
156483;7524304900;5;1000073282;Proximity Sensor M12 XS112B3PAL2;0D;0D;33;18:29:05;200001653;29;8;0;5;1;4
156483;828100043;4;1000073376;CEE PLUG H6/230/16/3 21001-TLS;0D;0D;33;19:11:37;200008022;21;8;0;5;1;2
156483;839101675;2;1000745237;CABLE TIE, BLACK, UV RESISTANT, 2,5X203M;0D;0D;33;19:11:37;200008022;21;8;0;5;1;300
156483;839105231;1;1000034698;CABLE TIE 390X4.7 BLACK;0D;0D;33;19:11:37;200008022;27;8;0;5;1;500
156484;5430510589;1;1000445479;CONNECTOR FOR 46MM CONDUIT;5H;5H;78;18:32:20;200006716;27;8;1;0;1;6
156485;1017036338;2;1000394435;UK FUGA STIKK 2P M/J 1,5MOD HV;6C;6C;87;17:41:43;200040666;21;10;1;0;1;1
156485;1017039885;3;1000394636;UK FUGA TAN/AFD 1,5M DB STIKK HVID;6C;6C;87;17:41:43;200040666;25;10;1;0;1;1
156485;1017040492;1;1000394681;UK FUGA RAMME 68 1,5MOD SOFT HVID;6C;6C;87;17:41:43;200040666;21;10;1;0;1;1
156486;216127599;3;1000377921;BEND 45, 110MM;8G;8G;46;17:21:27;200052778;27;18;0;4;1;6
156486;216127599;4;1000377921;BEND 45, 110MM;8G;8G;46;17:30:53;200007919;27;18;0;4;1;4
156486;216127861;1;1000377948;OBLIQUE BRANCH 45, 110/110MM;8G;8G;46;17:44:59;200067205;28;18;0;4;1;3
156486;216127861;2;1000377948;OBLIQUE BRANCH 45, 110/110MM;8G;8G;46;17:56:15;200018142;28;18;0;4;1;1
156486;216127968;5;1000377958;INCREASER ECCENTRIC, 75/110MM;8G;8G;46;17:30:53;200007919;27;18;0;4;1;3
156488;9494650504;1;1000603562;RECHARGEABLE ACCU AA 2600MAH;4A;4A;36;18:22:25;200064182;27;18;1;0;1;8
156489;203240175;29;1000373776;BEND W/ PLEND CST 90G D18 ZN-PL F/M;8F;8F;51;17:48:31;200079745;27;16;2;8;1;2
156489;203240188;30;1000373777;BEND W/ PLEND CST 90G D22 ZN-PL F/M;8F;8F;51;17:48:31;200079745;27;16;2;8;1;2
156489;203240256;27;1000373784;BEND CST 90G D18 ZN-PL F/F;8F;8F;51;17:48:31;200079745;27;16;2;8;1;6
156489;203240269;28;1000373785;BEND CST 90G D22 ZN-PL F/F;8F;8F;51;17:48:31;200079745;27;16;2;8;1;6
156489;203240670;22;1000373826;T-PIECE CST D22-22-22 ZN-PL;8F;8F;51;17:48:31;200079745;27;16;2;8;1;2
156489;203240670;23;1000373826;T-PIECE CST D22-22-22 ZN-PL;8F;8F;51;17:48:31;200079745;27;16;2;8;1;2
156489;203240670;24;1000373826;T-PIECE CST D22-22-22 ZN-PL;8F;8F;51;17:48:31;200079745;27;16;2;8;1;2
156489;203241459;25;1000373903;ADAPTER MT CST D22-R3/4 ZN-PL;8F;8F;51;17:48:31;200079745;27;16;2;8;1;2
156489;203241514;26;1000373909;ADAPTER MT CST D18-R1/2 ZN-PL;8F;8F;51;17:48:31;200079745;27;16;2;8;1;2
156489;204160225;1;1000375246;15X2,5 MM PEX COUPLING 1/2IN;8F;8F;51;17:48:31;200079745;28;16;2;8;1;8
156489;208205539;2;1200016491;ROTH WATER DISTRIBUTOR COUBLING 15MM EUR;8F;8F;51;17:48:31;200079745;28;16;2;8;1;6
156489;218160554;15;1000379086;32X500MM WAFIX PP PIPE W/SLEEVE;8F;8F;51;17:48:31;200079745;28;16;2;8;1;1
156489;218160923;19;1000379122;HTP BEND 88 DEGR 32MM W/1 SLEEVE GREY;8F;8F;51;17:48:31;200079745;28;16;2;8;1;2
156489;218161281;18;1000379151;32/32X88,5 DEGR WAFIX PP BRANCH GREY;8F;8F;51;17:48:31;200079745;28;16;2;8;1;1
156489;240027306;21;1000382750;DRAIN VALVE 1/2IN;8F;8F;51;17:48:31;200079745;27;16;2;8;1;6
156489;242027090;31;1000383246;BALL VALVE FXM T-HANDLE RED 1/2;8F;8F;51;17:48:31;200079745;28;16;2;8;1;2
156489;242027100;4;1000383247;BALL VALVE FXM T-HANDLE RED 3/4;8F;8F;51;17:48:31;200079745;28;16;2;8;1;4
156489;5478700283;20;1000458822;TRAP FOR AIR UNIT 20 MM;8F;8F;51;17:48:31;200079745;28;16;2;8;1;1
156489;9278603764;10;1000439193;END CAP  EPF-125;8F;8F;51;17:48:31;200079745;27;16;2;8;1;2
156489;9278605021;11;1000439270;COLLAR SADDLE  PSU-125-100MM;8F;8F;51;17:48:31;200079745;28;16;2;8;1;2
156489;9278633860;13;1000441031;SUSPENSION RING UV25-125 B=25MM;8F;8F;51;17:48:31;200079745;28;16;2;8;1;4
156490;997011115;1;1000637477;ROOF REPARI SEALANT 310ML;7M;7M;12;17:24:32;200083883;27;8;1;0;1;1
156492;5485452935;1;1200015909;multiGuard DIN9-L;0U;0U;21;19:18:30;200013347;28;8;1;0;1;1
156493;203019144;25;1000373485;ADAPTER PIECE WITH SC A18 X 1/2;88;88;Not assigned;18:13:45;200024083;27;10;1;1;1;1
156493;203019157;26;1000373486;ADAPTER PIECE WITH SC A18 X 3/4;88;88;Not assigned;18:13:45;200024083;27;10;1;1;1;1
156493;204017064;30;1000374541;BEND 90 WITH SC A18;88;88;Not assigned;18:13:45;200024083;28;10;1;1;1;4
156493;204017103;29;1000374542;BEND 45 WITH SC A18;88;88;Not assigned;18:13:45;200024083;27;10;1;1;1;5
156493;204017145;28;1000374543;BEND 45 WITH SC A18;88;88;Not assigned;18:13:45;200024083;27;10;1;1;1;5
156493;204017352;27;1000374550;SLEEVE WITH SC A18;88;88;Not assigned;18:13:45;200024083;27;10;1;1;1;2
156493;218160554;1;1000379086;32X500MM WAFIX PP PIPE W/SLEEVE;88;88;Not assigned;18:13:45;200024083;28;10;1;1;1;2
156493;218160923;3;1000379122;HTP BEND 88 DEGR 32MM W/1 SLEEVE GREY;88;88;Not assigned;18:13:45;200024083;28;10;1;1;1;7
156493;218161003;4;1000379127;HTP BEND 67 DEGR 32MM W/1 SLEEVE GREY;88;88;Not assigned;18:13:45;200024083;28;10;1;1;1;2
156493;218161045;5;1000379130;HTP BEND 45 DEGR 32MM W/1 SLEEVE GREY;88;88;Not assigned;18:13:45;200024083;28;10;1;1;1;6
156493;218161126;6;1000379135;HTP BEND 30 DEGR 32MM W/1 SLEEVE GREY;88;88;Not assigned;18:13:45;200024083;28;10;1;1;1;2
156493;218161207;7;1000379143;HTP BEND 15 DEGR 32MM W/1 SLEEVE GREY;88;88;Not assigned;18:13:45;200024083;28;10;1;1;1;2
156493;218161414;8;1000379162;32/32X45GR WAFIX PP BRANCH GREY;88;88;Not assigned;18:13:45;200024083;28;10;1;1;1;2
156493;218161605;10;1000379177;40/  32 MM WAFIX PP REDUCTION;88;88;Not assigned;18:13:45;200024083;28;10;1;1;1;1
156493;218161618;11;1000379178;50/32MM WAFIX PP REDUCTION GREY;88;88;Not assigned;18:13:45;200024083;28;10;1;1;1;1
156493;218161922;9;1000379203;32 MM WAFIX PP DOUBLE SLEEVE GREY;88;88;Not assigned;18:13:45;200024083;28;10;1;1;1;1
156493;240027034;18;1000382725;ELBOW RADIATOR UNION DIN3842 1/2;88;88;Not assigned;18:13:45;200024083;28;10;1;1;1;1
156493;240027089;19;1000382730;STRAIGHT RAD. UNION DIN3842 1/2;88;88;Not assigned;18:13:45;200024083;28;10;1;1;1;1
156493;240132217;17;1000383024;RAD. VENTING VALVE 1/2IN;88;88;Not assigned;18:13:45;200024083;27;10;1;1;1;2
156493;241027237;16;1000383133;GAS BALL VALVE FXF STEEL LEVER 1/2;88;88;Not assigned;18:13:45;200024083;27;10;1;1;1;1
156493;241027596;15;1000383154;BALL VALVE MXM STEEL LEV. R. 51CE/2 1/2;88;88;Not assigned;18:13:45;200024083;27;10;1;1;1;2
156493;274073274;13;1000386119;PVC HOSE DN8 0,40 M 1/2F X 1/2F;88;88;Not assigned;18:13:45;200024083;28;10;1;1;1;1
156493;802000910;21;1000387806;"3/4""X1/2"" RED. SOCKET BLACK";88;88;Not assigned;18:13:45;200024083;28;10;1;1;1;2
156493;802004055;24;1000387924;"3/4"" TEE BRASS DZR";88;88;Not assigned;18:13:45;200024083;28;10;1;1;1;1
156493;802004084;22;1000387927;"3/4X1/2"" RED. HEXAGON BUSHING BRASS DZR";88;88;Not assigned;18:13:45;200024083;28;10;1;1;1;2
156493;802004194;23;1000387938;"3/4"" HEXAGON NIPPLE BRASS DZR";88;88;Not assigned;18:13:45;200024083;28;10;1;1;1;2
156493;802017000;12;1000388194;SOIL/WASTE PIPE BRACKET 32 GREY;88;88;Not assigned;18:13:45;200024083;27;10;1;1;1;6
156493;802041319;14;1000599001;"F/F PN25 BALL VALVE FLAT HANDLE 3/4""";88;88;Not assigned;18:13:45;200024083;25;10;1;1;1;2
156493;802044112;20;1000388412;"1"" Y-STRAINER BRASS";88;88;Not assigned;18:13:45;200024083;28;10;1;1;1;1
156495;1017056266;6;1000746009;FUGA TECHNICAL FIXING FRAME 1M;5P;5P;53;18:01:42;200013436;21;20;0;1;1;10
156495;1017056363;1;1000746057;FUGA FRAME 1M SOFT WHITE;5P;5P;53;18:01:42;200013436;25;20;0;1;1;30
156495;1017056444;2;1000746059;FUGA FRAME 2M SOFT VERTICAL WHITE;5P;5P;53;18:01:42;200013436;27;20;0;1;1;10
156495;1017056486;4;1000746065;FUGA FRAME 2X 1M SOFT HORIZONTAL WHITE;5P;5P;53;18:01:42;200013436;27;20;0;1;1;10
156495;1017056567;3;1000746061;FUGA FRAME 3M SOFT VERTICAL WHITE;5P;5P;53;18:01:42;200013436;27;20;0;1;1;5
156495;1017056729;5;1000746063;FUGA FRAME 2M SOFT HORIZONTAL WHITE;5P;5P;53;18:01:42;200013436;27;20;0;1;1;5
156498;1020007943;1;1000596033;Ø83 LAMP OUTLET COVER WH;4A;4A;90;17:35:20;200059197;21;18;1;0;1;5
156499;2539000841;6;1000410106;ANCHOR CLIP M16-19 GREY WITH NAIL;5E;5E;42;19:03:08;200001569;25;16;0;2;1;100
156499;2539000854;5;1000410107;ANCHOR CLIP M19-22 GREY WITH NAIL;5E;5E;42;19:03:08;200001569;21;16;0;2;1;100
156499;821100312;2;1000389627;JUNCTION BOX 2K12 GREY;5E;5E;42;19:03:08;200001569;21;16;0;2;1;20
156499;821100338;3;1000389629;STRAIN RELIEF, FOR ASSEMBLY IN 2K-12;5E;5E;42;19:03:08;200001569;28;16;0;2;1;20
156499;839101675;4;1000745237;CABLE TIE, BLACK, UV RESISTANT, 2,5X203M;5E;5E;42;19:03:08;200001569;21;16;0;2;1;1.000
156499;9139125064;7;1000096802;WALL ANCHOR YELLOW M5,5X25;5E;5E;42;19:03:08;200001569;29;16;0;2;1;500
156500;1017026940;2;1000394203;UK FUGA/OPUS66 FJEDER T/TRYK- OG TRÆKAFB;2E;2E;74;19:18:23;200067300;28;14;1;1;1;10
156501;823100064;1;1000316810;Timing ralay 700-FEB1TU22;5T;5T;76;19:17:38;200078726;28;12;1;0;1;2
156503;7517808303;2;1000072385;CONTACT ELEMENT 2NC ZBE204;8A;8A;88;18:00:52;200017758;29;18;2;1;1;2
156503;7613024366;1;1000004484;REDUCTION EXT.M20-INT.M16 LIGHT GREY;8A;8A;88;18:00:52;200017758;28;18;2;1;1;8
156504;5421530044;2;1000176697;JUNCTION BOX AP10/W;5J;5J;70;17:37:50;200040820;21;10;0;1;1;10
156504;812100004;1;1000389446;CEE COMBINATON H6/400/16/5 1046-SP;5J;5J;70;17:37:50;200040820;21;10;0;1;1;1
156505;240027254;1;1000382745;AIR VENT, BRASS 1/2IN;4E;4E;1;18:53:36;200081671;27;8;1;0;1;1
156505;802100742;2;1000388645;"1/2""X40MM BARREL NIPPLESS BLACK";4E;4E;1;18:53:36;200081671;28;8;1;0;1;2
156508;1017036943;5;1000394470;FRAME 50 1M      500D6810WH;6C;6C;34;18:16:47;200076983;25;10;0;2;1;1
156508;1017037735;4;1000394537;SURFACE BASE 1M 503D6610WH;6C;6C;34;18:16:47;200076983;21;10;0;2;1;1
156508;1017040735;6;1000394694;BASE CABLE OUTLET - WHITE;6C;6C;34;18:16:47;200076983;25;10;0;2;1;1
156508;1017054734;3;1000661272;KEY SW, LIGHTED, 16A, 250V, FUGA, WHITE;6C;6C;34;18:16:47;200076983;27;10;0;2;1;1
156508;5478350028;2;1000008385;DAFA VAPOUR BARRIER TAPE 50 MM BLUE;6C;6C;34;18:16:47;200076983;28;10;0;2;1;1
156509;5485404679;1;1000634485;HIK WHITE ALU, FOR DOME D.110×120×120MM;4E;4E;1;19:19:36;200026494;28;8;0;2;1;2
156510;1020007613;1;1000395456;ROUND Ø80 COVER , WHITE;5X;5X;44;19:17:15;200075379;28;8;1;0;1;1
156511;812100046;1;1000038055;CEE PLUG H6/400/32/5 204-TLS;5N;5N;46;17:33:52;200005808;21;18;0;1;1;3
156512;234000708;2;1000381536;MOUNTING RAG;8H;8H;67;17:55:11;200012510;28;20;0;2;1;1
156512;246000110;3;1000606520;HORIZONTAL FLUE PIPE 60/100 MM;8H;8H;67;17:55:11;200012510;27;20;0;2;1;1
156513;885100332;1;1000009349;PRESENCE DETECTOR 360, CEILING MOUNTED;2T;2T;10;17:36:31;200070177;21;8;1;0;1;1
156514;812101391;2;1000030234;MOUNT. PLATE TK MPI-3625 331X220;6A;6A;3;17:48:22;200023853;28;20;1;1;1;1
156515;5421900056;5;1000024735;CLAMPO PRO,1POL BLOCK,UNI.16-95Q GREY;9V;9V;1;18:31:21;200050079;29;23;0;3;1;3
156515;5421900069;6;1000044385;CLAMPO PRO,1POL BLOCKBLUE UNI.16-95Q;9V;9V;1;18:31:21;200050079;28;23;0;3;1;1
156515;5421900072;7;1000013605;CLAMPO PRO,1POL ,GRN/YE UNI.16-95Q;9V;9V;1;18:31:21;200050079;29;23;0;3;1;1
156515;5437602047;3;1000448312;CLAMPING PIECE GKS 34 FS;9V;9V;1;18:31:21;200050079;25;23;0;3;1;25
156515;7613022229;8;1000098560;GLAND M63 (32-42) L.GREY POLYAMID;9V;9V;1;18:31:21;200050079;28;23;0;3;1;2
156515;7613023150;9;1000020732;HEXAGON. LOCKNUT,POLYAMIDE,M63,LIGHTGREY;9V;9V;1;18:31:21;200050079;29;23;0;3;1;2
156515;839101523;4;1000745222;CABLE TIE, BLACK, UV RESISTANT, 4,8X300M;9V;9V;1;18:31:21;200050079;25;23;0;3;1;800
156515;839101549;12;1000745224;CABLE TIE, BLACK, UV RESISTANT, 7,6X368M;9V;9V;1;18:31:21;200050079;21;23;0;3;1;150
156515;9897010204;10;1000442803;SLEEVE WH/BK 11,1MM PERMASLE;9V;9V;1;18:31:21;200050079;27;23;0;3;1;1
156515;9897010220;11;1000442804;LABEL WH/BK 19,0MM VINYL;9V;9V;1;18:31:21;200050079;28;23;0;3;1;1
156517;200031057;18;1000371287;"2"" FLANGE, PN10-16, BLACK";8D;8D;73;17:28:56;200034064;27;12;0;7;1;2
156517;200031112;16;1000371292;"1"" FLANGE, PN10-16, HOT GALV";8D;8D;73;17:30:10;200001653;27;12;0;7;1;2
156517;200031112;17;1000371292;"1"" FLANGE, PN10-16, HOT GALV";8D;8D;73;17:30:10;200001653;27;12;0;7;1;4
156517;200031387;11;1000371314;STEEL FLANGE 60,3 - PN16;8D;8D;73;17:28:56;200034064;27;12;0;7;1;2
156517;200163022;21;1000371345;FLANGE PACK 33,7 MM ASBESTOS FREE;8D;8D;73;17:30:36;200072640;29;12;0;7;1;2
156517;200163035;22;1000371346;FLANGE PACK 38 MM ASBESTOS FREE;8D;8D;73;17:30:10;200001653;27;12;0;7;1;4
156517;200163051;24;1000371348;FLANGE PACK 60,3 MM ASBESTOS FREE;8D;8D;73;17:30:10;200001653;27;12;0;7;1;2
156517;200163077;23;1000371350;FLANGE PACK 88,9 MM ASBESTOS FREE;8D;8D;73;17:30:36;200072640;27;12;0;7;1;2
156517;200163080;25;1000371351;FLANGE PACK 108 MM ASBESTOS FREE;8D;8D;73;17:30:36;200072640;27;12;0;7;1;6
156517;201035010;30;1000371543;"1/2"" COUPLINGS DIN 2986  BLACK";8D;8D;73;17:30:10;200001653;27;12;0;7;1;21
156517;201036271;13;1000371585;88,9X3,2 ELBOW  90;8D;8D;73;17:30:36;200072640;27;12;0;7;1;2
156517;201039045;9;1000371646;42,4/2,6X33,7/2,6 CON. RED. RK 3;8D;8D;73;17:30:10;200001653;27;12;0;7;1;1
156517;201039113;7;1000371653;60,3/2,9X42,4/2,6 CON. RED. RK 3;8D;8D;73;17:30:10;200001653;27;12;0;7;1;2
156517;201039142;6;1000371656;76,1/2,9X42,4/2,6 CON. RED. RK 3;8D;8D;73;17:47:07;200071207;28;12;0;7;1;1
156517;201039168;5;1000371658;76,1/2,9X60,3/2,9 CON. RED. RK 3;8D;8D;73;17:30:10;200001653;27;12;0;7;1;1
156517;201039207;8;1000371662;88,9/3,2X60,3/2,9 CON. RED. RK 3;8D;8D;73;17:28:56;200034064;27;12;0;7;1;1
156517;201039210;2;1000371663;88,9/3,2X76,1/2,9 CON. RED. RK 3;8D;8D;73;17:30:10;200001653;27;12;0;7;1;2
156517;201039294;4;1000371671;114,3/3,6X76,1/2,9 CON. RED. RK 3;8D;8D;73;17:28:56;200034064;27;12;0;7;1;2
156517;201039375;1;1000371679;139,7/4,0X88,9/3,2 CON. RED. RK 3;8D;8D;73;17:30:36;200072640;27;12;0;7;1;2
156517;201039391;3;1000371681;139,7/4,0X114,3/3,6 CON. RED. RK 3;8D;8D;73;17:47:07;200071207;27;12;0;7;1;1
156517;203010994;32;1000295290;PRESTABO PLUG PIECE 15X½;8D;8D;73;17:30:10;200001653;27;12;0;7;1;18
156517;203020544;29;1000295439;SLEEVE WITH SC A15;8D;8D;73;17:30:36;200072640;27;12;0;7;1;20
156517;204040109;35;1000308672;KONV. M. 1/2 MF/NP UNIPIPE;8D;8D;73;17:28:56;200034064;27;12;0;7;1;46
156517;204040154;36;1000308688;CLUTCHSET 16X1/2 UNIPIPE;8D;8D;73;17:30:36;200072640;27;12;0;7;1;63
156517;204205151;26;1000375329;"10 X 1/2"" SX402 ELBOW CXMI";8D;8D;73;17:47:07;200071207;28;12;0;7;1;42
156517;204205960;27;1000375395;"10 X 1/2"" SX302TA COUPLER CXMI";8D;8D;73;17:30:10;200001653;27;12;0;7;1;10
156517;204211006;28;1000375458;SUPPORTING BUSH 10X1 MM T/CU CON;8D;8D;73;17:30:10;200001653;27;12;0;7;1;50
156517;240122557;31;1000216386;RLV 15L;8D;8D;73;17:30:36;200072640;27;12;0;7;1;21
156517;274073274;34;1000386119;PVC HOSE DN8 0,40 M 1/2F X 1/2F;8D;8D;73;17:47:07;200071207;28;12;0;7;1;1
156517;5439704956;19;1200012125;HEXAGON HEAD BOLT 12X55MM DIN 931;8D;8D;73;17:47:07;200071207;28;12;0;7;1;25
156517;5439705162;20;1200012165;12MM DIN 934 HEXAGON NUTS ZP;8D;8D;73;17:47:07;200071207;28;12;0;7;1;25
156517;5439722488;15;1000210694;SOLAR HEXAGON NUT M16;8D;8D;73;17:47:07;200071207;28;12;0;7;1;250
156517;802100289;33;1000388599;"1/2"" HEXAGON NIPPLE BLACK";8D;8D;73;17:47:07;200071207;28;12;0;7;1;2
156517;9239000034;37;1000438667;FLANGED ISTALLATION SCREW ZP 6,5X75;8D;8D;73;17:47:07;200071207;27;12;0;7;1;100
156518;5417570555;1;1000097108;SINGLE OUTLET, W/EARTH,SURFACE;0U;0U;56;19:12:26;200050992;28;8;1;0;1;1
156520;7517114602;1;1000069530;1 HOLE FRONT PLATE;4N;4N;47;16:44:42;200027140;29;14;1;0;1;4
156521;1017036338;18;1000394435;UK FUGA STIKK 2P M/J 1,5MOD HV;8S;8S;17;19:05:41;200079578;21;12;1;1;1;10
156521;1017037434;8;1000394513;FUGA FRAME 63 1,5M HORIZONTAL-DOUBLE WH;8S;8S;17;19:05:41;200079578;25;12;1;1;1;5
156521;1017041679;3;1000394712;SOCKETOUTLET 1M W/EARTH 2P WH;8S;8S;17;19:05:41;200079578;21;12;1;1;1;10
156521;1017043156;17;1000394778;UK FUGA PANELUNDERLAG 1,5M SOFT HV;8S;8S;17;19:05:41;200079578;21;12;1;1;1;6
156521;1017054433;7;1000661185;1 WAY SW 16A, 250V, FUGA, WHITE;8S;8S;17;19:05:41;200079578;25;12;1;1;1;2
156521;1017056282;10;1000746011;FUGA TECHNICAL FIXING FRAME 2X 1M;8S;8S;17;19:05:41;200079578;27;12;1;1;1;6
156521;1017056295;13;1000746012;FUGA TECHNICAL FIXING FRAME 2½M;8S;8S;17;19:05:41;200079578;21;12;1;1;1;10
156521;1017056334;14;1000746016;FUGA TECHNICAL FIXING FRAME 2X 1½M;8S;8S;17;19:05:41;200079578;27;12;1;1;1;10
156521;1017056486;9;1000746065;FUGA FRAME 2X 1M SOFT HORIZONTAL WHITE;8S;8S;17;19:05:41;200079578;27;12;1;1;1;6
156521;1017056525;12;1000746060;FUGA FRAME 2½M SOFT WHITE;8S;8S;17;19:05:41;200079578;21;12;1;1;1;10
156521;1017056800;11;1000746064;FUGA FRAME 2X 1½M SOFT WHITE;8S;8S;17;19:05:41;200079578;27;12;1;1;1;10
156521;1017059386;15;1000745866;FUGA AIR-TIGHT FMB 1½M BLUE;8S;8S;17;19:05:41;200079578;21;12;1;1;1;10
156521;1020001994;6;1000596022;Ø83 LAMP OUTLET 5P WH;8S;8S;17;19:05:41;200079578;21;12;1;1;1;5
156521;1067004747;2;1000713033;FUGA DIMMER LED 180 TOUCH IR;8S;8S;17;19:05:41;200079578;27;12;1;1;1;1
156521;1067004831;1;1200021800;Fuga LED-S 120VA slide dimmer white;8S;8S;17;17:52:12;200007252;28;12;1;1;1;7
156521;1088010956;4;1000396527;Outlet FUGA T1, 1X Actassi, 1M white;8S;8S;17;19:05:41;200079578;21;12;1;1;1;1
156521;1088010985;5;1000396530;Outlet FUGA T3, 2X Actassi, 1,5M white;8S;8S;17;19:05:41;200079578;25;12;1;1;1;1
156521;5478041175;19;1000503088;FAN FRESH INTELLIVENT 2.0 WHITE;8S;8S;17;19:05:41;200079578;25;12;1;1;1;1
156521;5657017823;16;1000742020;PARATHOM PAR16 ADV 3,1W/827 GU10 36° 35W;8S;8S;17;19:05:41;200079578;27;12;1;1;1;10
156522;1017036338;7;1000394435;UK FUGA STIKK 2P M/J 1,5MOD HV;9J;9J;Not assigned;18:29:16;200028596;21;23;1;4;1;10
156522;1017036943;8;1000394470;FRAME 50 1M      500D6810WH;9J;9J;Not assigned;18:29:16;200028596;25;23;1;4;1;5
156522;1017037528;9;1000394521;FRAME 63 2.5M      500D6425WH;9J;9J;Not assigned;18:29:16;200028596;25;23;1;4;1;10
156522;1017037735;3;1000394537;SURFACE BASE 1M 503D6610WH;9J;9J;Not assigned;17:35:56;200071391;21;23;1;4;1;10
156522;1017039429;10;1000394596;UK FUGA RAMME 63 1,5MOD SOFT HVID;9J;9J;Not assigned;18:29:16;200028596;25;23;1;4;1;1
156522;1017054433;5;1000661185;1 WAY SW 16A, 250V, FUGA, WHITE;9J;9J;Not assigned;18:29:16;200028596;25;23;1;4;1;10
156522;1017054705;6;1000661203;KEY SW 16A, 250V, FUGA, WHITE;9J;9J;Not assigned;18:29:16;200028596;25;23;1;4;1;5
156522;1017055021;2;1000661288;ROCKER FOR SWITCH, WHITE;9J;9J;Not assigned;18:29:16;200028596;27;23;1;4;1;1
156522;1017059409;4;1000745868;FUGA AIR-TIGHT FMB 2½M BLUE;9J;9J;Not assigned;18:29:16;200028596;25;23;1;4;1;10
156522;5430501501;11;1000315897;16MM CURVE HALOGEN-FREE GREY;9J;9J;Not assigned;18:29:16;200028596;27;23;1;4;1;20
156522;9136710728;1;1000195220;Stop end TTI-ES123 72mm white RAL9010;9J;9J;Not assigned;18:29:16;200028596;28;23;1;4;1;20
156523;1017034372;1;1000394346;OUTL.2-P W/EARTH TURN.102J5012;8N;8N;19;17:31:42;200060242;25;16;1;0;1;1
156524;1017059072;5;1000745878;FUGA BRICK BOX 1M W LID AIR-TIGHT GREEN;9W;9W;Not assigned;17:52:47;200000318;21;23;0;1;1;6
156524;1017059085;4;1000745879;FUGA BRICK BOX 1½M W LID AIR-TIGHT GREEN;9W;9W;Not assigned;17:52:47;200000318;21;23;0;1;1;30
156524;1017059108;1;1000745881;FUGA BRICK BOX 2½M W LID AIR-TIGHT GREEN;9W;9W;Not assigned;17:52:47;200000318;21;23;0;1;1;12
156524;839101206;2;1200021594;STEAM BARRIER MANCHET Ø8-11MM;9W;9W;Not assigned;17:52:47;200000318;28;23;0;1;1;5
156524;839101219;3;1200021595;STEAM BARRIER MANCHET Ø15-22MM;9W;9W;Not assigned;17:52:47;200000318;28;23;0;1;1;3
156527;7524700083;1;1000018869;LS METAL 1NC1NO SA ISO16 THERMOPLST ROL;5P;5P;69;16:43:23;200021065;29;20;0;1;1;5
156528;5482100329;1;1000459621;RJ45 PLUG UTP 8P8C F/ROUND SOLID WIRE;5S;5S;56;17:30:46;200068187;21;10;1;0;1;10
156529;1024000771;1;1000395601;UK OPUS66 LPIR 180 KOMBI VAEG;9J;9J;Not assigned;17:33:06;200059732;21;23;0;1;1;7
156530;1092001537;2;1000396690;IHC WIREL.FUGA BATT.PUSH BUTTON 4NO H;8T;8T;64;17:35:11;200016881;21;14;0;1;1;2
156530;839100003;1;1000390576;FIX ALL SEALANT WHITE 300ML;8T;8T;64;17:35:11;200016881;27;14;0;1;1;3
156531;5421219035;1;1000227131;16 square mm Terminal Block 1492-JG16;5S;5S;14;19:17:30;200081866;28;10;1;0;1;4
156532;9978864052;1;1000255510;FAN EMD 100 Z;5P;5P;53;17:49:37;200067300;25;20;0;1;1;1
156534;1914051720;25;1000404753;CABLE PROFILE 2MD, JK2SF;9J;9J;Not assigned;17:48:07;200002787;28;23;0;6;1;20
